"Step","final_run - loss_train","final_run - loss_train__MIN","final_run - loss_train__MAX"
"20332","0.0003341052913310705","0.0003341052913310705","0.0003341052913310705"
"20382","0.000898239183845817","0.000898239183845817","0.000898239183845817"
"20432","0.0009268050872333334","0.0009268050872333334","0.0009268050872333334"
"20482","0.0018140048092624283","0.0018140048092624283","0.0018140048092624283"
"20532","0.0021704078602169828","0.0021704078602169828","0.0021704078602169828"
"20582","0.0006584476933358019","0.0006584476933358019","0.0006584476933358019"
"20618","0.00001543672442494426","0.00001543672442494426","0.00001543672442494426"
"20668","0.003929663187800542","0.003929663187800542","0.003929663187800542"
"20718","0.0007359881075649355","0.0007359881075649355","0.0007359881075649355"
"20768","0.00040980508399684367","0.00040980508399684367","0.00040980508399684367"
"20818","0.0013003623146846622","0.0013003623146846622","0.0013003623146846622"
"20868","0.00026720845010231643","0.00026720845010231643","0.00026720845010231643"
"20918","0.00076086292285936","0.00076086292285936","0.00076086292285936"
"20968","0.00017061220088862683","0.00017061220088862683","0.00017061220088862683"
"21018","0.00030090867975332005","0.00030090867975332005","0.00030090867975332005"
"21068","0.00012388323578989003","0.00012388323578989003","0.00012388323578989003"
"21118","0.0005070187292380979","0.0005070187292380979","0.0005070187292380979"
"21168","0.00009655922962508611","0.00009655922962508611","0.00009655922962508611"
"21218","0.00008763598100813396","0.00008763598100813396","0.00008763598100813396"
"21268","0.0001648552384449431","0.0001648552384449431","0.0001648552384449431"
"21318","0.00021920826007203686","0.00021920826007203686","0.00021920826007203686"
"21368","0.0008980137630760509","0.0008980137630760509","0.0008980137630760509"
"21418","0.00005705768327175065","0.00005705768327175065","0.00005705768327175065"
"21468","0.0005018836402109628","0.0005018836402109628","0.0005018836402109628"
"21518","0.00007953888505653595","0.00007953888505653595","0.00007953888505653595"
"21568","0.0003595559883410715","0.0003595559883410715","0.0003595559883410715"
"21618","0.0001034129141885387","0.0001034129141885387","0.0001034129141885387"
"21668","0.00021089120151486894","0.00021089120151486894","0.00021089120151486894"
"21718","0.0002803716441371762","0.0002803716441371762","0.0002803716441371762"
"21768","0.00008274726985064263","0.00008274726985064263","0.00008274726985064263"
"21818","0.00033853429207511","0.00033853429207511","0.00033853429207511"
"21868","0.00018212262288784585","0.00018212262288784585","0.00018212262288784585"
"21918","0.0024123455849667155","0.0024123455849667155","0.0024123455849667155"
"21968","0.0003653075260308469","0.0003653075260308469","0.0003653075260308469"
"22018","0.008180130759737949","0.008180130759737949","0.008180130759737949"
"22068","0.0009081941205613476","0.0009081941205613476","0.0009081941205613476"
"22118","0.0005196918374758752","0.0005196918374758752","0.0005196918374758752"
"22168","0.00010282198216259531","0.00010282198216259531","0.00010282198216259531"
"22204","0.00018870746134780347","0.00018870746134780347","0.00018870746134780347"
"22254","0.00008487357399758366","0.00008487357399758366","0.00008487357399758366"
"22304","0.00024281163395016846","0.00024281163395016846","0.00024281163395016846"
"22354","0.0013645367017937815","0.0013645367017937815","0.0013645367017937815"
"22404","0.003459581619315486","0.003459581619315486","0.003459581619315486"
"22454","0.000270391282334117","0.000270391282334117","0.000270391282334117"
"22504","0.00014017609155871468","0.00014017609155871468","0.00014017609155871468"
"22554","0.0017447531259949757","0.0017447531259949757","0.0017447531259949757"
"22604","0.00040534194147767266","0.00040534194147767266","0.00040534194147767266"
"22654","0.00013225417248236227","0.00013225417248236227","0.00013225417248236227"
"22704","0.0001348438162676757","0.0001348438162676757","0.0001348438162676757"
"22754","0.0006116052272142269","0.0006116052272142269","0.0006116052272142269"
"22804","0.0010521363590112287","0.0010521363590112287","0.0010521363590112287"
"22854","0.0005718214090659047","0.0005718214090659047","0.0005718214090659047"
"22904","0.00017580108433548958","0.00017580108433548958","0.00017580108433548958"
"22954","0.00014982409764797923","0.00014982409764797923","0.00014982409764797923"
"23004","0.0011746988957247594","0.0011746988957247594","0.0011746988957247594"
"23054","0.00043865792878591494","0.00043865792878591494","0.00043865792878591494"
"23104","0.0002770772348344508","0.0002770772348344508","0.0002770772348344508"
"23154","0.00018420678820348256","0.00018420678820348256","0.00018420678820348256"
"23204","0.0021723395310147","0.0021723395310147","0.0021723395310147"
"23254","0.00039418879784136607","0.00039418879784136607","0.00039418879784136607"
"23304","0.00009918206857605583","0.00009918206857605583","0.00009918206857605583"
"23354","0.00021962576999612793","0.00021962576999612793","0.00021962576999612793"
"23404","0.00017502359709339999","0.00017502359709339999","0.00017502359709339999"
"23454","0.00016793676686575055","0.00016793676686575055","0.00016793676686575055"
"23504","0.00018509368054196783","0.00018509368054196783","0.00018509368054196783"
"23554","0.00021197695709702203","0.00021197695709702203","0.00021197695709702203"
"23604","0.000320593193151808","0.000320593193151808","0.000320593193151808"
"23654","0.00022036375884169955","0.00022036375884169955","0.00022036375884169955"
"23704","0.0001438948369695936","0.0001438948369695936","0.0001438948369695936"
"23754","0.00031059816927481165","0.00031059816927481165","0.00031059816927481165"
"23790","0.0005449086311273277","0.0005449086311273277","0.0005449086311273277"
"23840","0.00010123616094347199","0.00010123616094347199","0.00010123616094347199"
"23890","0.00015455537308980638","0.00015455537308980638","0.00015455537308980638"
"23940","0.00013635026742008448","0.00013635026742008448","0.00013635026742008448"
"23990","0.0000705920815630634","0.0000705920815630634","0.0000705920815630634"
"24040","0.0003079200434535778","0.0003079200434535778","0.0003079200434535778"
"24090","0.00021352227080683405","0.00021352227080683405","0.00021352227080683405"
"24140","0.0003459817439920698","0.0003459817439920698","0.0003459817439920698"
"24190","0.0010128197793915206","0.0010128197793915206","0.0010128197793915206"
"24240","0.0008661432627002342","0.0008661432627002342","0.0008661432627002342"
"24290","0.00012022393694678612","0.00012022393694678612","0.00012022393694678612"
"24340","0.00005618083017679965","0.00005618083017679965","0.00005618083017679965"
"24390","0.00026340636266922955","0.00026340636266922955","0.00026340636266922955"
"24440","0.001955375983638987","0.001955375983638987","0.001955375983638987"
"24490","0.00014522465435135246","0.00014522465435135246","0.00014522465435135246"
"24540","0.00012427691707443954","0.00012427691707443954","0.00012427691707443954"
"24590","0.00010961458368115018","0.00010961458368115018","0.00010961458368115018"
"24640","0.00019892859053811663","0.00019892859053811663","0.00019892859053811663"
"24690","0.0002039635828680275","0.0002039635828680275","0.0002039635828680275"
"24740","0.00022740165069990326","0.00022740165069990326","0.00022740165069990326"
"24790","0.0003422694586788566","0.0003422694586788566","0.0003422694586788566"
"24840","0.00014060611450418038","0.00014060611450418038","0.00014060611450418038"
"24890","0.00011664181852694355","0.00011664181852694355","0.00011664181852694355"
"24940","0.00013145249566434814","0.00013145249566434814","0.00013145249566434814"
"24990","0.00010361162079334462","0.00010361162079334462","0.00010361162079334462"
"25040","0.00008543565268269048","0.00008543565268269048","0.00008543565268269048"
"25090","0.00013572023009828627","0.00013572023009828627","0.00013572023009828627"
"25140","0.00016017398177808672","0.00016017398177808672","0.00016017398177808672"
"25190","0.00013978649028842938","0.00013978649028842938","0.00013978649028842938"
"25240","0.00034163217524593395","0.00034163217524593395","0.00034163217524593395"
"25290","0.00012440177588445066","0.00012440177588445066","0.00012440177588445066"
"25340","0.00018981570448715955","0.00018981570448715955","0.00018981570448715955"
"25376","0.00001925715150719043","0.00001925715150719043","0.00001925715150719043"
"25426","0.00008943902778128176","0.00008943902778128176","0.00008943902778128176"
"25476","0.00009361059762113654","0.00009361059762113654","0.00009361059762113654"
"25526","0.00019494554385971697","0.00019494554385971697","0.00019494554385971697"
"25576","0.00012883990496248999","0.00012883990496248999","0.00012883990496248999"
"25626","0.00024038701217818926","0.00024038701217818926","0.00024038701217818926"
"25676","0.00005922987603440788","0.00005922987603440788","0.00005922987603440788"
"25726","0.00024299074832583755","0.00024299074832583755","0.00024299074832583755"
"25776","0.00007043372016738658","0.00007043372016738658","0.00007043372016738658"
"25826","0.00038704521937461323","0.00038704521937461323","0.00038704521937461323"
"25876","0.001498969036958897","0.001498969036958897","0.001498969036958897"
"25926","0.00009939631078452749","0.00009939631078452749","0.00009939631078452749"
"25976","0.00014980812646058438","0.00014980812646058438","0.00014980812646058438"
"26026","0.0001795241757585586","0.0001795241757585586","0.0001795241757585586"
"26076","0.00030733274770156527","0.00030733274770156527","0.00030733274770156527"
"26126","0.00019959515244266868","0.00019959515244266868","0.00019959515244266868"
"26176","0.00023022074298296503","0.00023022074298296503","0.00023022074298296503"
"26226","0.00029512581458959633","0.00029512581458959633","0.00029512581458959633"
"26276","0.00026406121293192085","0.00026406121293192085","0.00026406121293192085"
"26326","0.0002048602642963715","0.0002048602642963715","0.0002048602642963715"
"26376","0.00009975877901407414","0.00009975877901407414","0.00009975877901407414"
"26426","0.0000573491352685096","0.0000573491352685096","0.0000573491352685096"
"26476","0.00013716896699577318","0.00013716896699577318","0.00013716896699577318"
"26526","0.00011550675118485287","0.00011550675118485287","0.00011550675118485287"
"26576","0.0001310094785230831","0.0001310094785230831","0.0001310094785230831"
"26626","0.00045785456049245","0.00045785456049245","0.00045785456049245"
"26676","0.00022626169406294138","0.00022626169406294138","0.00022626169406294138"
"26726","0.00009030788275708801","0.00009030788275708801","0.00009030788275708801"
"26776","0.00006704047624367604","0.00006704047624367604","0.00006704047624367604"
"26826","0.00018461306288372725","0.00018461306288372725","0.00018461306288372725"
"26876","0.00032651614669561014","0.00032651614669561014","0.00032651614669561014"
"26926","0.00008810436240651143","0.00008810436240651143","0.00008810436240651143"
"26962","9.08968388557696e-7","9.08968388557696e-7","9.08968388557696e-7"
"27012","0.0001147902496614961","0.0001147902496614961","0.0001147902496614961"
"27062","0.00048524140702568277","0.00048524140702568277","0.00048524140702568277"
"27112","0.00019242697296803613","0.00019242697296803613","0.00019242697296803613"
"27162","0.00009476039212046317","0.00009476039212046317","0.00009476039212046317"
"27212","0.00006571488291854166","0.00006571488291854166","0.00006571488291854166"
"27262","0.00020323333035207725","0.00020323333035207725","0.00020323333035207725"
"27312","0.0008397901239986538","0.0008397901239986538","0.0008397901239986538"
"27362","0.00032614844235240526","0.00032614844235240526","0.00032614844235240526"
"27412","0.00037309796396584716","0.00037309796396584716","0.00037309796396584716"
"27462","0.000057045066818659506","0.000057045066818659506","0.000057045066818659506"
"27512","0.0003281640408687281","0.0003281640408687281","0.0003281640408687281"
"27562","0.00025637008603041523","0.00025637008603041523","0.00025637008603041523"
"27612","0.000060994745824700656","0.000060994745824700656","0.000060994745824700656"
"27662","0.00014476060893031217","0.00014476060893031217","0.00014476060893031217"
"27712","0.00006631748386951131","0.00006631748386951131","0.00006631748386951131"
"27762","0.00007476069717796463","0.00007476069717796463","0.00007476069717796463"
"27812","0.00014192328249492902","0.00014192328249492902","0.00014192328249492902"
"27862","0.0000918910109163562","0.0000918910109163562","0.0000918910109163562"
"27912","0.00006011155141038671","0.00006011155141038671","0.00006011155141038671"
"27962","0.00009872377318771441","0.00009872377318771441","0.00009872377318771441"
"28012","0.0001858991873012883","0.0001858991873012883","0.0001858991873012883"
"28062","0.0008551748490245359","0.0008551748490245359","0.0008551748490245359"
"28112","0.00020669078334776715","0.00020669078334776715","0.00020669078334776715"
"28162","0.00034038071744248556","0.00034038071744248556","0.00034038071744248556"
"28212","0.000052002377948099366","0.000052002377948099366","0.000052002377948099366"
"28262","0.00014083259612675646","0.00014083259612675646","0.00014083259612675646"
"28312","0.005879835408081248","0.005879835408081248","0.005879835408081248"
"28362","0.00010430338561434382","0.00010430338561434382","0.00010430338561434382"
"28412","0.00007702103749522849","0.00007702103749522849","0.00007702103749522849"
"28462","0.00032460518112316096","0.00032460518112316096","0.00032460518112316096"
"28512","0.00003555022080718118","0.00003555022080718118","0.00003555022080718118"
"28548","0.00007115437620086595","0.00007115437620086595","0.00007115437620086595"
"28598","0.00010779931369256701","0.00010779931369256701","0.00010779931369256701"
"28648","0.0005649586939841811","0.0005649586939841811","0.0005649586939841811"
"28698","0.0002066242738908386","0.0002066242738908386","0.0002066242738908386"
"28748","0.00018494753994573897","0.00018494753994573897","0.00018494753994573897"
"28798","0.00010741931721383935","0.00010741931721383935","0.00010741931721383935"
"28848","0.00046747860462318156","0.00046747860462318156","0.00046747860462318156"
"28898","0.00004916102789010779","0.00004916102789010779","0.00004916102789010779"
"28948","0.00023727558966413654","0.00023727558966413654","0.00023727558966413654"
"28998","0.00003001723831630443","0.00003001723831630443","0.00003001723831630443"
"29048","0.000056948966437744276","0.000056948966437744276","0.000056948966437744276"
"29098","0.00008986751342348497","0.00008986751342348497","0.00008986751342348497"
"29148","0.0000984320752519352","0.0000984320752519352","0.0000984320752519352"
"29198","0.00007895160334101092","0.00007895160334101092","0.00007895160334101092"
"29248","0.00012368599841238392","0.00012368599841238392","0.00012368599841238392"
"29298","0.00046914579246276844","0.00046914579246276844","0.00046914579246276844"
"29348","0.0003018612164730428","0.0003018612164730428","0.0003018612164730428"
"29398","0.00034987424494843823","0.00034987424494843823","0.00034987424494843823"
"29448","0.00011136024680922673","0.00011136024680922673","0.00011136024680922673"
"29498","0.0003509292604302061","0.0003509292604302061","0.0003509292604302061"
"29548","0.0009349135561046751","0.0009349135561046751","0.0009349135561046751"
"29598","0.00045622700640649325","0.00045622700640649325","0.00045622700640649325"
"29648","0.0018915787491948777","0.0018915787491948777","0.0018915787491948777"
"29698","0.0005255659533872859","0.0005255659533872859","0.0005255659533872859"
"29748","0.00011460656226404353","0.00011460656226404353","0.00011460656226404353"
"29798","0.00017938638070290835","0.00017938638070290835","0.00017938638070290835"
"29848","0.00019729855055004465","0.00019729855055004465","0.00019729855055004465"
"29898","0.00011649217525814492","0.00011649217525814492","0.00011649217525814492"
"29948","0.00007081803782497786","0.00007081803782497786","0.00007081803782497786"
"29998","0.00011929742779017261","0.00011929742779017261","0.00011929742779017261"
"30048","0.00010499340264544799","0.00010499340264544799","0.00010499340264544799"
"30098","0.0002967226501661457","0.0002967226501661457","0.0002967226501661457"
"30134","0.000004470303338166559","0.000004470303338166559","0.000004470303338166559"
"30184","0.0014349030355663218","0.0014349030355663218","0.0014349030355663218"
"30234","0.00031791462406999927","0.00031791462406999927","0.00031791462406999927"
"30284","0.0001330515018651113","0.0001330515018651113","0.0001330515018651113"
"30334","0.00040551280059162307","0.00040551280059162307","0.00040551280059162307"
"30384","0.00010162303409060768","0.00010162303409060768","0.00010162303409060768"
"30434","0.0002590042043254925","0.0002590042043254925","0.0002590042043254925"
"30484","0.00022082370802763761","0.00022082370802763761","0.00022082370802763761"
"30534","0.00016855201065027359","0.00016855201065027359","0.00016855201065027359"
"30584","0.0007520933584595469","0.0007520933584595469","0.0007520933584595469"
"30634","0.0006563586050589265","0.0006563586050589265","0.0006563586050589265"
"30684","0.00004653589158948535","0.00004653589158948535","0.00004653589158948535"
"30734","0.00012737521309531984","0.00012737521309531984","0.00012737521309531984"
"30784","0.00043459843920199857","0.00043459843920199857","0.00043459843920199857"
"30834","0.00025496515191832716","0.00025496515191832716","0.00025496515191832716"
"30884","0.0016675781884561047","0.0016675781884561047","0.0016675781884561047"
"30934","0.00010740573068403592","0.00010740573068403592","0.00010740573068403592"
"30984","0.00019259496511722318","0.00019259496511722318","0.00019259496511722318"
"31034","0.00022001023318011904","0.00022001023318011904","0.00022001023318011904"
"31084","0.00004043504173125712","0.00004043504173125712","0.00004043504173125712"
"31134","0.00041997970825036646","0.00041997970825036646","0.00041997970825036646"
"31184","0.00014730577431862457","0.00014730577431862457","0.00014730577431862457"
"31234","0.000029528495816748545","0.000029528495816748545","0.000029528495816748545"
"31284","0.00023282182175876187","0.00023282182175876187","0.00023282182175876187"
"31334","0.000054252452252754325","0.000054252452252754325","0.000054252452252754325"
"31384","0.00010719423768250636","0.00010719423768250636","0.00010719423768250636"
"31434","0.00007378887201411999","0.00007378887201411999","0.00007378887201411999"
"31484","0.00012142424474461677","0.00012142424474461677","0.00012142424474461677"
"31534","0.00005177288503006139","0.00005177288503006139","0.00005177288503006139"
"31584","0.00008215704615338381","0.00008215704615338381","0.00008215704615338381"
"31634","0.00009155329754605646","0.00009155329754605646","0.00009155329754605646"
"31684","0.0005436577880307425","0.0005436577880307425","0.0005436577880307425"
